Accident_Severity,Time,Road_Surface_Conditions,Weather_Conditions,Urban_or_Rural_Area,Number_of_Vehicles
3,"09:15",Dry,"Fine without high winds",1,2
3,"01:45",Wet,"Fine without high winds",1,2
3,"12:16",Dry,"Fine without high winds",1,2
3,"14:45",Dry,"Fine without high winds",1,2
3,"15:30",Dry,"Fine without high winds",1,7
3,"16:40",Dry,"Fine without high winds",1,2
3,"14:30",Dry,"Fine without high winds",1,2
3,"19:45",Wet,"Fine without high winds",1,2
3,"19:31",Dry,"Fine without high winds",1,3
3,"21:50",Dry,"Fine without high winds",1,1
3,"09:10",Dry,"Fine without high winds",1,2
3,"08:00",Frost,"Fine without high winds",1,2
3,"14:05",Wet,"Fine without high winds",1,2
3,"20:25",Dry,"Fine without high winds",1,2
3,"18:35",Dry,"Fine without high winds",1,2
2,"16:00",Dry,"Fine without high winds",1,1
3,"02:30",Wet,"Fine without high winds",1,2
3,"16:15",Wet,"Fog or mist",1,3
3,"17:15",Wet,"Fine without high winds",1,1
3,"18:20",Dry,"Fine without high winds",1,2
2,"19:05",Dry,"Fine without high winds",1,2
3,"08:27",Wet,"Fine without high winds",1,2
3,"16:20",Dry,"Fine without high winds",1,2
3,"13:48",Dry,"Fine without high winds",1,2
3,"16:25",Dry,"Fine without high winds",1,2
2,"09:00",Dry,"Fine without high winds",1,2
3,"17:00",Dry,"Other",1,2
3,"13:45",Dry,"Other",1,2
3,"16:45",Dry,"Fine without high winds",1,2
3,"11:15",Dry,"Fine without high winds",1,2
3,"17:48",Wet,"Raining without high winds",1,2
3,"15:00",Dry,"Fine without high winds",1,2
3,"08:57",Wet,"Raining without high winds",1,2
3,"12:55",Dry,"Fine without high winds",1,1
2,"18:27",Dry,"Fine without high winds",1,2
3,"18:25",Frost,"Fine without high winds",1,2
3,"14:51",Dry,"Fine without high winds",1,1
2,"16:15",Wet,"Fine without high winds",1,2
3,"22:56",Wet,"Fine without high winds",1,3
3,"00:20",Wet,"Raining without high winds",1,2
3,"13:39",Dry,"Fine without high winds",1,2
3,"16:40",Wet,"Fine without high winds",1,1
3,"17:20",Dry,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,2
3,"13:00",Dry,"Fine without high winds",1,2
3,"16:45",Dry,"Fine without high winds",2,2
3,"01:40",Wet,"Fine without high winds",1,2
3,"19:15",Wet,"Raining without high winds",1,2
2,"19:00",Wet,"Fine without high winds",1,1
3,"20:05",Wet,"Fine with high winds",1,1
3,"15:30",Dry,"Fine without high winds",1,2
3,"18:00",Dry,"Fine without high winds",1,2
3,"19:55",Dry,"Fine without high winds",1,1
3,"17:20",Dry,"Unknown",1,2
3,"11:45",Dry,"Fine without high winds",1,2
3,"12:30",Dry,"Fine without high winds",1,2
3,"19:50",Dry,"Fine without high winds",1,2
3,"16:40",Dry,"Fine without high winds",1,2
3,"16:40",Dry,"Fine without high winds",1,1
3,"14:30",Dry,"Unknown",1,2
3,"11:50",Dry,"Fine without high winds",1,2
3,"12:14",Wet,"Other",1,2
3,"17:00",Wet,"Raining without high winds",1,1
3,"15:45",Dry,"Fine without high winds",1,2
3,"13:44",Wet,"Raining without high winds",1,2
2,"23:45",Dry,"Fine with high winds",1,3
3,"18:20",Wet,"Raining with high winds",1,2
3,"15:25",Dry,"Fine without high winds",1,2
3,"16:10",Dry,"Fine without high winds",1,1
3,"20:21",Wet,"Fine without high winds",1,2
3,"20:00",Dry,"Fine without high winds",1,2
3,"14:05",Dry,"Fine without high winds",1,2
2,"18:00",Dry,"Fine without high winds",1,1
3,"17:20",Dry,"Fine without high winds",1,1
3,"07:30",Wet,"Raining without high winds",1,2
3,"08:30",Dry,"Fine without high winds",1,6
3,"19:10",Dry,"Fine without high winds",1,2
3,"15:30",Dry,"Fine without high winds",1,1
3,"15:00",Dry,"Fine without high winds",1,2
3,"11:55",Wet,"Fine without high winds",1,1
3,"08:30",Wet,"Raining with high winds",1,3
2,"23:28",Dry,"Fine without high winds",1,1
3,"09:15",Wet,"Fine without high winds",1,2
2,"02:40",Wet,"Fine without high winds",1,3
2,"13:05",Dry,"Fine without high winds",1,4
3,"19:10",Dry,"Fine without high winds",1,1
3,"17:15",Dry,"Fine without high winds",1,2
3,"14:10",Dry,"Fine without high winds",1,2
3,"23:30",Dry,"Unknown",1,2
3,"16:50",Dry,"Fine without high winds",1,2
3,"17:40",Dry,"Fine without high winds",1,3
3,"18:45",Wet,"Fine without high winds",1,2
2,"15:20",Dry,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,2
3,"02:30",Dry,"Fine without high winds",1,2
3,"22:40",Dry,"Fine without high winds",1,1
2,"21:35",Wet,"Fine without high winds",1,1
3,"08:35",Dry,"Fine without high winds",1,1
3,"05:20",Wet,"Other",1,1
3,"04:25",Dry,"Fine without high winds",1,2
3,"17:40",Wet,"Raining without high winds",1,1
3,"08:55",Dry,"Fine without high winds",2,2
3,"11:30",Dry,"Fine without high winds",1,2
3,"10:45",Dry,"Fine without high winds",1,2
2,"00:30",Dry,"Fine without high winds",1,1
3,"17:00",Dry,"Fine without high winds",1,2
3,"21:00",Wet,"Fine without high winds",1,2
3,"19:50",Dry,"Fog or mist",1,2
3,"16:00",Dry,"Fine without high winds",1,3
3,"16:30",Dry,"Fine without high winds",1,2
3,"23:00",Wet,"Raining without high winds",1,2
3,"11:10",Wet,"Fine without high winds",1,2
3,"15:25",Dry,"Fine without high winds",1,2
3,"18:00",Wet,"Raining without high winds",1,2
3,"10:40",Wet,"Unknown",1,2
3,"20:55",Wet,"Raining without high winds",1,2
3,"22:00",Dry,"Fine with high winds",1,2
3,"19:35",Dry,"Fine without high winds",1,2
3,"10:00",Dry,"Fine without high winds",1,2
3,"18:10",Dry,"Fine without high winds",1,1
3,"18:20",Dry,"Fine without high winds",1,3
2,"22:39",Dry,"Other",1,1
3,"15:10",Dry,"Fine without high winds",1,1
3,"19:30",Dry,"Fine without high winds",1,2
3,"21:54",Wet,"Fine without high winds",1,2
3,"13:10",Dry,"Fine without high winds",1,2
2,"22:50",Wet,"Snowing with high winds",1,1
3,"08:00",Wet,"Fine without high winds",1,2
3,"17:10",Dry,"Fine without high winds",1,2
3,"13:40",Dry,"Fine without high winds",1,2
3,"08:30",Frost,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,1
3,"20:10",Dry,"Fine without high winds",1,2
3,"12:00",Dry,"Fine without high winds",1,2
3,"18:10",Dry,"Fine without high winds",1,3
3,"00:35",Dry,"Fine without high winds",1,1
3,"19:00",Dry,"Fine without high winds",1,2
3,"08:30",Wet,"Snowing without high winds",1,1
3,"08:00",Dry,"Fine without high winds",1,2
3,"16:58",Dry,"Fine without high winds",1,2
3,"10:40",Dry,"Fine without high winds",1,2
3,"16:20",Dry,"Fine without high winds",1,2
3,"15:30",Dry,"Fine without high winds",1,2
2,"08:35",Wet,"Other",1,2
3,"09:10",Wet,"Snowing without high winds",1,2
3,"09:39",Wet,"Fine without high winds",1,3
3,"04:20",Wet,"Fine without high winds",1,2
3,"10:20",Dry,"Fine without high winds",1,2
2,"21:05",Wet,"Fine without high winds",1,1
3,"20:00",Wet,"Fine without high winds",1,2
3,"02:25",Dry,"Fine without high winds",1,2
3,"17:40",Dry,"Unknown",1,2
3,"15:30",Dry,"Fine with high winds",1,3
3,"16:45",Dry,"Fine without high winds",1,2
3,"10:45",Dry,"Fine without high winds",1,2
3,"09:10",Dry,"Fine without high winds",1,2
2,"21:40",Dry,"Fine without high winds",1,1
3,"13:20",Dry,"Fine without high winds",1,2
3,"09:38",Dry,"Fine without high winds",1,2
3,"16:30",Wet,"Other",1,2
3,"12:10",Dry,"Fine without high winds",1,2
3,"11:20",Dry,"Fine without high winds",1,2
3,"17:00",Wet,"Fine without high winds",1,2
3,"11:45",Dry,"Fine without high winds",1,3
3,"12:00",Dry,"Fine without high winds",1,2
3,"14:30",Dry,"Other",1,2
3,"14:20",Dry,"Fine without high winds",1,2
3,"10:24",Dry,"Fine without high winds",1,2
2,"11:00",Wet,"Fine without high winds",1,2
3,"17:30",Wet,"Fine without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,2
3,"13:00",Dry,"Fine without high winds",1,2
3,"04:05",Dry,"Fine without high winds",1,2
3,"12:14",Dry,"Fine without high winds",1,1
3,"08:20",Dry,"Unknown",1,2
3,"20:13",Dry,"Unknown",1,2
3,"16:45",Dry,"Fine without high winds",1,1
1,"19:00",Dry,"Fine without high winds",1,1
3,"09:00",Dry,"Fine without high winds",1,2
2,"20:15",Dry,"Fine without high winds",1,2
2,"20:05",Dry,"Fine without high winds",2,1
3,"12:45",Dry,"Fine without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,1
3,"16:00",Dry,"Fine without high winds",1,2
2,"08:14",Dry,"Fine without high winds",1,1
3,"23:20",Wet,"Fine without high winds",1,2
3,"07:50",Dry,"Fine without high winds",1,2
3,"14:30",Dry,"Fine without high winds",1,2
3,"06:00",Dry,"Fine without high winds",1,1
3,"17:50",Dry,"Fine without high winds",1,2
3,"14:05",Dry,"Fine without high winds",1,2
3,"16:15",Wet,"Raining without high winds",1,1
2,"02:28",Dry,"Fine without high winds",1,2
3,"12:05",Dry,"Fine without high winds",1,2
2,"15:45",Wet,"Raining without high winds",1,2
3,"16:10",Dry,"Fine without high winds",1,1
3,"16:50",Dry,"Fine without high winds",1,4
3,"08:30",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,2
2,"10:00",Dry,"Unknown",1,2
3,"15:35",Dry,"Fine without high winds",1,2
3,"03:15",Dry,"Fine without high winds",1,1
3,"16:55",Dry,"Fine without high winds",1,3
1,"21:55",Dry,"Fine without high winds",1,1
3,"13:45",Dry,"Fine without high winds",1,3
3,"11:45",Dry,"Fine without high winds",1,2
3,"14:10",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,2
3,"09:50",Dry,"Fine without high winds",1,1
3,"12:10",Wet,"Raining without high winds",1,3
3,"10:00",Wet,"Raining without high winds",1,2
2,"21:09",Wet,"Fine without high winds",1,1
3,"09:30",Dry,"Fine without high winds",1,2
3,"01:20",Wet,"Fine without high winds",1,3
3,"14:10",Wet,"Raining with high winds",1,2
3,"10:20",Dry,"Fine without high winds",1,1
3,"18:45",Dry,"Fine without high winds",2,2
3,"08:20",Wet,"Raining without high winds",1,2
3,"08:45",Dry,"Fine without high winds",2,2
3,"20:30",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Fine with high winds",1,2
3,"06:35",Wet,"Raining without high winds",1,2
3,"15:50",Wet,"Raining without high winds",1,2
3,"09:30",Dry,"Fine without high winds",1,2
2,"15:30",Dry,"Fine without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,2
3,"15:45",Dry,"Fine without high winds",1,1
3,"14:20",Wet,"Raining without high winds",1,1
3,"13:26",Dry,"Fine without high winds",1,2
3,"08:35",Dry,"Fine without high winds",1,1
3,"19:40",Dry,"Fine without high winds",1,2
3,"11:15",Dry,"Fine without high winds",1,2
3,"15:20",Dry,"Fine without high winds",1,1
3,"02:40",Dry,"Fine without high winds",1,1
3,"21:30",Wet,"Raining without high winds",1,2
3,"18:15",Dry,"Fine without high winds",1,2
3,"17:16",Dry,"Fine without high winds",1,3
3,"20:25",Dry,"Fine without high winds",1,2
3,"16:20",Dry,"Fine without high winds",1,1
3,"08:00",Wet,"Raining without high winds",1,2
3,"19:45",Wet,"Raining without high winds",1,2
3,"18:39",Dry,"Fine without high winds",1,2
3,"00:01",Dry,"Fine without high winds",1,2
3,"08:24",Dry,"Fine without high winds",1,1
2,"13:10",Dry,"Fine without high winds",1,1
3,"07:05",Dry,"Fine without high winds",1,2
3,"06:40",Wet,"Raining without high winds",1,2
3,"20:55",Dry,"Fine without high winds",1,2
3,"10:00",Wet,"Raining without high winds",1,2
3,"10:40",Dry,"Fine without high winds",1,2
3,"09:10",Dry,"Fine without high winds",1,2
3,"12:10",Wet,"Raining without high winds",1,2
3,"20:15",Dry,"Fine without high winds",1,2
3,"15:55",Dry,"Fine without high winds",1,1
3,"15:45",Dry,"Fine without high winds",1,1
3,"14:55",Dry,"Fine without high winds",1,1
3,"13:10",Dry,"Fine without high winds",1,3
3,"15:00",Dry,"Fine without high winds",1,1
3,"12:00",Dry,"Fine without high winds",1,1
3,"19:00",Wet,"Fine without high winds",1,3
3,"18:30",Dry,"Fine without high winds",1,2
3,"18:47",Dry,"Fine without high winds",1,2
3,"22:45",Dry,"Fine without high winds",1,1
3,"18:30",Dry,"Fine without high winds",1,3
3,"18:35",Dry,"Fine without high winds",1,2
2,"16:00",Dry,"Fine without high winds",1,1
3,"09:30",Dry,"Fine without high winds",1,2
3,"10:20",Dry,"Fine without high winds",1,3
3,"19:00",Dry,"Fine without high winds",1,2
3,"15:00",Dry,"Fine without high winds",1,2
3,"14:45",Dry,"Fine without high winds",1,2
3,"21:15",Dry,"Fine without high winds",1,2
3,"06:15",Wet,"Raining without high winds",1,2
3,"07:25",Wet,"Fine without high winds",1,1
2,"10:50",Dry,"Fine without high winds",1,1
2,"04:00",Wet,"Fine without high winds",1,1
3,"07:45",Dry,"Fine without high winds",1,1
2,"08:30",Dry,"Fine without high winds",1,1
3,"13:20",Dry,"Fine without high winds",1,2
2,"23:05",Dry,"Fine without high winds",1,1
3,"21:30",Wet,"Raining without high winds",1,2
3,"00:12",Wet,"Raining without high winds",1,2
3,"14:55",Dry,"Fine without high winds",1,2
3,"02:00",Dry,"Fine without high winds",1,2
3,"18:30",Dry,"Fine without high winds",1,2
3,"16:35",Dry,"Fine without high winds",1,1
3,"15:15",Dry,"Fine without high winds",1,2
3,"02:19",Wet,"Raining without high winds",1,1
3,"15:34",Dry,"Fine without high winds",1,2
3,"19:45",Dry,"Fine without high winds",1,2
3,"15:25",Dry,"Fine without high winds",1,2
3,"15:24",Dry,"Fine without high winds",1,1
3,"18:39",Dry,"Fine without high winds",1,2
3,"08:10",Dry,"Fine without high winds",1,2
3,"15:05",Dry,"Fine without high winds",1,2
3,"16:14",Dry,"Fine without high winds",1,2
2,"16:15",Dry,"Fine without high winds",1,1
3,"09:10",Dry,"Fine without high winds",1,2
2,"15:45",Dry,"Fine without high winds",1,1
3,"15:30",Wet,"Raining without high winds",2,2
3,"13:45",Dry,"Fine without high winds",1,2
3,"11:15",Wet,"Fine without high winds",1,2
3,"14:35",Dry,"Fine without high winds",1,3
3,"16:50",Dry,"Fine without high winds",1,2
3,"07:00",Dry,"Fine without high winds",1,2
3,"16:10",Dry,"Fine without high winds",1,1
3,"02:00",Dry,"Fine without high winds",1,2
3,"11:50",Dry,"Fine without high winds",1,3
3,"20:30",Wet,"Fine without high winds",1,2
2,"21:07",Wet,"Fine without high winds",1,1
3,"13:10",Dry,"Fine without high winds",1,2
3,"23:15",Dry,"Fine without high winds",1,2
3,"12:45",Dry,"Fine without high winds",1,2
3,"16:00",Dry,"Fine without high winds",1,2
3,"20:10",Wet,"Fine without high winds",1,2
3,"13:15",Dry,"Fine without high winds",1,2
3,"11:50",Dry,"Fine without high winds",1,1
3,"07:10",Wet,"Fine without high winds",1,2
3,"17:25",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Unknown",1,2
2,"16:30",Dry,"Fine without high winds",1,1
3,"11:50",Dry,"Fine without high winds",1,2
2,"10:59",Dry,"Fine without high winds",1,2
3,"14:10",Dry,"Fine without high winds",1,2
3,"20:00",Dry,"Fine without high winds",1,2
3,"14:25",Dry,"Fine without high winds",1,2
3,"20:45",Dry,"Fine without high winds",1,2
3,"08:40",Wet,"Raining without high winds",1,1
2,"01:20",Dry,"Fine without high winds",1,5
3,"23:30",Wet,"Raining without high winds",1,2
3,"13:15",Dry,"Fine without high winds",1,2
3,"13:55",Dry,"Fine without high winds",1,2
3,"14:20",Dry,"Fine without high winds",1,1
3,"17:50",Dry,"Fine without high winds",1,1
3,"15:45",Dry,"Fine without high winds",1,1
3,"21:00",Dry,"Fine without high winds",1,2
3,"21:50",Dry,"Fine without high winds",1,2
3,"13:00",Dry,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,2
3,"18:40",Dry,"Fine without high winds",1,1
3,"12:45",Dry,"Fine without high winds",1,1
3,"16:20",Dry,"Fine without high winds",1,2
3,"08:50",Dry,"Fine without high winds",1,2
3,"11:25",Dry,"Fine without high winds",1,2
2,"03:10",Dry,"Fine without high winds",1,1
3,"11:10",Dry,"Fine without high winds",1,2
3,"13:40",Dry,"Fine without high winds",1,1
3,"17:00",Dry,"Fine without high winds",1,2
2,"00:15",Dry,"Fine without high winds",1,1
3,"08:30",Dry,"Fine without high winds",1,2
3,"08:00",Dry,"Fine without high winds",1,2
3,"19:45",Wet,"Fine without high winds",1,2
3,"17:45",Dry,"Fine without high winds",1,2
3,"20:15",Dry,"Fine without high winds",1,2
3,"10:00",Wet,"Raining without high winds",1,1
3,"11:30",Dry,"Fine without high winds",1,1
2,"12:00",Dry,"Fine without high winds",2,2
3,"14:09",Dry,"Fine without high winds",1,3
3,"19:45",Dry,"Fine without high winds",1,3
3,"15:45",Dry,"Fine without high winds",1,1
3,"18:45",Dry,"Fine without high winds",1,2
3,"16:50",Wet,"Raining without high winds",1,2
3,"12:34",Dry,"Fine without high winds",1,2
3,"16:15",Dry,"Fine without high winds",1,2
3,"13:35",Dry,"Fine without high winds",1,2
3,"23:55",Dry,"Fine without high winds",1,3
3,"22:40",Dry,"Fine without high winds",1,2
3,"17:40",Dry,"Fine without high winds",1,2
3,"23:25",Dry,"Fine without high winds",1,1
2,"13:15",Dry,"Fine without high winds",1,2
3,"12:20",Dry,"Fine without high winds",1,2
3,"19:04",Dry,"Fine without high winds",1,1
3,"08:00",Dry,"Fine without high winds",1,2
3,"07:50",Dry,"Fine without high winds",1,2
2,"20:40",Dry,"Fine without high winds",1,3
3,"10:55",Dry,"Fine without high winds",1,1
3,"12:10",Dry,"Fine without high winds",1,3
2,"14:45",Dry,"Fine without high winds",1,2
2,"22:30",Dry,"Fine without high winds",1,3
3,"21:00",Dry,"Fine without high winds",1,1
2,"18:30",Dry,"Fine without high winds",1,1
3,"20:00",Dry,"Fine without high winds",1,3
3,"22:00",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Fine without high winds",1,2
3,"08:10",Dry,"Fine without high winds",1,1
3,"13:30",Dry,"Fine without high winds",1,1
3,"13:25",Dry,"Fine without high winds",1,2
3,"14:42",Dry,"Fine without high winds",1,2
2,"12:30",Dry,"Fine without high winds",1,2
3,"04:00",Dry,"Fine without high winds",1,2
3,"14:45",Dry,"Fine without high winds",1,2
3,"03:20",Dry,"Fine without high winds",2,1
3,"10:45",Dry,"Fine without high winds",1,2
3,"14:30",Dry,"Fine without high winds",1,2
3,"19:55",Dry,"Fine without high winds",1,3
3,"13:40",Dry,"Fine without high winds",1,1
2,"17:30",Dry,"Fine without high winds",1,1
3,"16:00",Dry,"Fine without high winds",1,2
3,"23:15",Dry,"Fine without high winds",1,2
3,"10:45",Dry,"Fine without high winds",1,2
3,"09:40",Dry,"Fine without high winds",1,1
3,"18:10",Dry,"Fine without high winds",1,2
3,"11:38",Dry,"Fine without high winds",1,2
3,"18:45",Dry,"Fine without high winds",1,1
3,"15:15",Dry,"Fine without high winds",1,1
3,"14:55",Dry,"Fine without high winds",1,2
3,"02:35",Dry,"Fine without high winds",1,2
3,"14:00",Dry,"Fine without high winds",1,4
3,"15:00",Dry,"Fine without high winds",1,2
3,"09:00",Dry,"Fine without high winds",1,2
3,"12:05",Dry,"Fine without high winds",1,2
3,"15:30",Wet,"Raining without high winds",1,3
3,"23:15",Wet,"Raining without high winds",1,2
3,"18:55",Dry,"Fine without high winds",1,2
3,"15:30",Dry,"Fine without high winds",1,2
3,"09:15",Dry,"Fine without high winds",1,2
3,"08:50",Dry,"Fine without high winds",1,1
3,"10:28",Dry,"Fine without high winds",1,2
3,"17:00",Dry,"Fine without high winds",1,2
3,"14:54",Dry,"Fine without high winds",1,3
3,"10:00",Wet,"Raining without high winds",1,1
3,"03:10",Dry,"Fine without high winds",1,2
3,"13:10",Dry,"Fine without high winds",1,2
3,"10:00",Dry,"Fine without high winds",1,2
3,"00:55",Dry,"Fine without high winds",1,1
2,"13:00",Dry,"Fine without high winds",1,2
3,"18:25",Dry,"Fine without high winds",1,2
3,"11:30",Dry,"Fine without high winds",1,2
3,"15:00",Dry,"Fine without high winds",1,2
3,"08:00",Wet,"Raining without high winds",1,2
3,"19:00",Dry,"Fine without high winds",1,3
3,"17:15",Dry,"Fine without high winds",1,2
3,"10:45",Dry,"Fine without high winds",1,2
3,"12:42",Dry,"Fine without high winds",1,2
3,"12:55",Dry,"Fine without high winds",1,2
3,"14:20",Dry,"Fine without high winds",1,2
3,"14:25",Dry,"Fine without high winds",1,4
2,"02:23",Wet,"Raining without high winds",1,1
3,"08:40",Wet,"Raining without high winds",1,2
3,"00:30",Dry,"Other",1,3
3,"21:55",Dry,"Fine without high winds",1,2
3,"22:00",Dry,"Fine without high winds",1,2
3,"08:49",Dry,"Fine without high winds",1,1
3,"03:45",Dry,"Fine without high winds",1,2
3,"10:50",Dry,"Fine without high winds",1,2
3,"17:10",Dry,"Fine without high winds",1,1
3,"14:28",Dry,"Fine without high winds",1,2
3,"22:25",Wet,"Fine without high winds",1,2
